player_price,fixed_round,player_position_1,player_position_2,player_position_3,player_position_4,status_mapped_ok,status_mapped_doubt,status_mapped_sanctioned,puntuacion_media_roll_avg_3,minutes_played_roll_avg_3,prediction_target_puntuacion_media_roll_avg,calculated_injury_severity,player_team_strength,recent_price_change_1,price_change_time_ratio,season,player
160000,17,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,18,True,False,False,False,True,False,False,0.0,0.0,0.0,0,215,0,0.0,2019,a-fernandez
160000,19,True,False,False,False,True,False,False,0.0,0.0,1.3333333333333333,0,215,0,0.0,2019,a-fernandez
160000,20,True,False,False,False,True,False,False,0.0,0.0,1.3333333333333333,0,215,0,0.0,2019,a-fernandez
160000,21,True,False,False,False,True,False,False,0.0,0.0,3.6666666666666665,0,215,0,0.0,2019,a-fernandez
160000,22,True,False,False,False,True,False,False,0.0,0.0,3.6666666666666665,0,215,0,0.0,2019,a-fernandez
160000,23,True,False,False,False,True,False,False,1.3333333333333333,30.0,4.666666666666667,0,215,0,0.0,2019,a-fernandez
160000,24,True,False,False,False,True,False,False,1.3333333333333333,60.0,3.0,0,215,0,0.0,2019,a-fernandez
180000,25,True,False,False,False,True,False,False,3.6666666666666665,90.0,4.666666666666667,0,215,20000,0.027812543457099152,2019,a-fernandez
260000,26,True,False,False,False,True,False,False,3.6666666666666665,90.0,4.0,0,215,80000,0.11559023262534315,2019,a-fernandez
340000,27,True,False,False,False,True,False,False,4.666666666666667,90.0,4.0,0,215,80000,0.1570475068708284,2019,a-fernandez
370000,28,True,False,False,False,True,False,False,3.0,90.0,1.6666666666666667,0,215,30000,0.06802721088435375,2019,a-fernandez
1090000,29,True,False,False,False,True,False,False,4.666666666666667,90.0,1.0,0,215,720000,0.5347593582887701,2019,a-fernandez
1130000,30,True,False,False,False,True,False,False,4.0,90.0,2.6666666666666665,0,215,40000,0.13976240391334732,2019,a-fernandez
1080000,31,True,False,False,False,True,False,False,4.0,90.0,4.0,0,215,-50000,-0.14619883040935672,2019,a-fernandez
960000,32,True,False,False,False,True,False,False,1.6666666666666667,90.0,8.333333333333334,0,215,-120000,-0.19579050416054822,2019,a-fernandez
830000,33,True,False,False,False,True,False,False,1.0,90.0,7.666666666666667,0,215,-130000,-0.22675736961451248,2019,a-fernandez
850000,34,True,False,False,False,True,False,False,2.6666666666666665,90.0,8.0,0,215,20000,0.0681663258350375,2019,a-fernandez
900000,35,True,False,False,False,True,False,False,4.0,90.0,4.0,0,215,50000,0.1949317738791423,2019,a-fernandez
2240000,1,True,False,False,False,True,False,False,,,8.0,0,215,0,0.0,2020,a-fernandez
2220000,2,True,False,False,False,True,False,False,,,8.666666666666666,0,215,-20000,-0.044444444444444446,2020,a-fernandez
